year,month,day,hour,sim_flow_cfs,flow_cfs
1997,4,23,6,549.2665373146303,800
1997,4,23,12,552.1012950788614,788
1997,4,23,18,557.762792751049,788
1997,4,24,0,570.0625468507546,818
1997,4,24,6,575.9140615340866,837
1997,4,24,12,579.522759450279,841
1997,4,24,18,578.0943796168317,868
1997,4,25,0,577.1673247303519,860
1997,4,25,6,567.1922805683123,841
1997,4,25,12,557.2811817925373,826
1997,4,25,18,547.5897136788495,841
1997,4,26,0,543.5469863151147,833
1997,4,26,6,533.7512567050289,803
1997,4,26,12,531.3943210374949,763
1997,4,26,18,530.7180617265069,763
1997,4,27,0,532.5928979030988,777
1997,4,27,6,530.1239192220394,774
1997,4,27,12,534.4108371268514,766
1997,4,27,18,539.6922658646936,755
1997,4,28,0,549.6207242368966,774
1997,4,28,6,554.9221564208614,774
1997,4,28,12,558.333235384602,774
1997,4,28,18,559.0068393812202,781
1997,4,29,0,561.4034741308149,800
1997,4,29,6,563.4233544224928,803
1997,4,29,12,568.3499808120409,807
1997,4,29,18,570.9912925398539,811
1997,4,30,0,574.4735625235548,826
1997,4,30,6,568.5477046305512,849
1997,4,30,12,564.9228064815898,841
1997,4,30,18,561.7146864473492,841
1997,5,1,0,561.4368546567225,833
1997,5,1,6,553.5207814921471,833
1997,5,1,12,548.1054367606774,822
1997,5,1,18,543.5149461559226,826
1997,5,2,0,541.754049273756,830
1997,5,2,6,531.713355268573,837
1997,5,2,12,522.1867412226509,830
1997,5,2,18,512.145022949134,803
1997,5,3,0,506.37832193062405,785
1997,5,3,6,494.590589905326,766
1997,5,3,12,485.1062406334881,752
1997,5,3,18,477.2783549594667,730
1997,5,4,0,480.2111625911643,705
1997,5,4,6,488.3329799715222,695
1997,5,4,12,500.3120653506631,671
1997,5,4,18,511.5552074034223,674
1997,5,5,0,529.127845564399,678
1997,5,5,6,542.7481056107672,671
1997,5,5,12,554.4309748374158,644
1997,5,5,18,563.1951830344842,657
1997,5,6,0,578.5877005340426,681
1997,5,6,6,590.4940584921504,695
1997,5,6,12,600.6808556755575,698
1997,5,6,18,608.8028450691168,709
1997,5,7,0,625.0371830332807,741
1997,5,7,6,635.3662408085081,745
1997,5,7,12,643.1339014119438,737
1997,5,7,18,647.0804975968958,752
1997,5,8,0,651.0552882312958,763
1997,5,8,6,647.4501427189726,777
1997,5,8,12,650.524314577523,777
1997,5,8,18,652.3806338013734,788
1997,5,9,0,660.2363094863518,807
1997,5,9,6,661.1484466199065,815
1997,5,9,12,663.4407231347268,826
1997,5,9,18,664.6407836603964,818
1997,5,10,0,675.898938685439,833
1997,5,10,6,682.271407163835,833
1997,5,10,12,688.2124710707527,837
1997,5,10,18,696.6908711361817,822
1997,5,11,0,715.0057960994533,833
1997,5,11,6,722.7664525011334,841
1997,5,11,12,727.2096869955676,833
1997,5,11,18,728.9959877760938,826
1997,5,12,0,742.1819897826591,826
1997,5,12,6,746.9134451810521,853
1997,5,12,12,749.7100518411999,849
1997,5,12,18,749.5179668242635,845
1997,5,13,0,759.7305556428602,860
1997,5,13,6,761.1848578280891,880
1997,5,13,12,761.8887318755001,841
1997,5,13,18,761.0395605131083,853
1997,5,14,0,772.5073825882137,857
1997,5,14,6,775.880960303704,884
1997,5,14,12,777.2819482943705,908
1997,5,14,18,776.7963843265965,915
1997,5,15,0,789.380895762739,904
1997,5,15,6,792.5893548956582,924
1997,5,15,12,792.7711592383782,915
1997,5,15,18,790.2980102594679,928
1997,5,16,0,791.2394766540928,932
1997,5,16,6,789.9459762980996,928
1997,5,16,12,790.8714690381337,919
1997,5,16,18,789.950783469036,904
1997,5,17,0,785.2632829760291,911
1997,5,17,6,786.7132117803606,928
1997,5,17,12,788.837881098879,915
1997,5,17,18,788.4673234113294,908
1997,5,18,0,785.5832579258831,911
1997,5,18,6,781.2572653721136,924
1997,5,18,12,778.1544640891079,919
1997,5,18,18,772.0984763776291,892
1997,5,19,0,762.8709558420758,888
1997,5,19,6,751.548398757026,911
1997,5,19,12,743.3800737663923,904
1997,5,19,18,733.2727933913268,884
1997,5,20,0,721.2501868753618,880
1997,5,20,6,708.6757501548798,896
1997,5,20,12,698.6103336077751,880
1997,5,20,18,690.4519466165143,876
1997,5,21,0,679.554831851028,868
1997,5,21,6,678.3330993511634,864
1997,5,21,12,679.6867868439783,857
1997,5,21,18,675.7719313856976,785
1997,5,22,0,667.0122391552111,781
1997,5,22,6,657.756280935891,763
1997,5,22,12,649.4969456025856,730
1997,5,22,18,639.8970704272737,695
1997,5,23,0,629.0520228611317,685
1997,5,23,6,622.7331692055136,695
1997,5,23,12,614.6763378777639,671
1997,5,23,18,606.6658150314825,654
1997,5,24,0,599.4765889418948,644
1997,5,24,6,597.8169655718403,651
1997,5,24,12,599.2610157405657,667
1997,5,24,18,600.8972728689798,657
1997,5,25,0,597.4196011383724,667
1997,5,25,6,596.7565722674394,671
1997,5,25,12,596.6503808967955,647
1997,5,25,18,593.8200764118815,637
1997,5,26,0,588.0281604230495,637
1997,5,26,6,580.3345742167239,631
1997,5,26,12,578.830095749152,637
1997,5,26,18,573.553553278667,627
1997,5,27,0,565.5119023969611,624
1997,5,27,6,553.1922273646221,601
1997,5,27,12,542.1848715733494,560
1997,5,27,18,531.8156763020868,582
1997,5,28,0,522.2875405397428,538
1997,5,28,6,512.4339636169373,526
1997,5,28,12,504.94023810057496,523
1997,5,28,18,497.7334976705076,508
1997,5,29,0,491.70370449402316,508
1997,5,29,6,485.7492089236372,514
1997,5,29,12,485.3139447300463,479
1997,5,29,18,484.769217394149,482
1997,5,30,0,481.903163901437,499
1997,5,30,6,472.08267451457425,496
1997,5,30,12,467.3441646950015,482
1997,5,30,18,461.15046613327775,473
1997,5,31,0,453.96061023107364,479
1997,5,31,6,446.5180973491453,499
1997,5,31,12,440.2464586795703,470
1997,5,31,18,434.240826109114,456
1997,6,1,0,428.98591498279706,459
1997,6,1,6,425.51832300823577,470
1997,6,1,12,421.25250229886086,440
1997,6,1,18,415.6891140915137,445
1997,6,2,0,409.5010908233589,470
1997,6,2,6,402.1088810567229,491
1997,6,2,12,396.2524659018231,488
1997,6,2,18,389.7912210892657,476
1997,6,3,0,383.2282313794751,476
1997,6,3,6,375.8558422087443,482
1997,6,3,12,368.87684098384744,468
1997,6,3,18,361.92529991353524,456
1997,6,4,0,355.46613420230034,445
1997,6,4,6,356.7022327116489,448
1997,6,4,12,350.854906328925,437
1997,6,4,18,358.52820457596266,431
1997,6,5,0,389.6271513504052,473
1997,6,5,6,419.42449104602156,479
1997,6,5,12,444.5966989023301,502
1997,6,5,18,475.3080458224366,511
1997,6,6,0,517.1339056297221,608
1997,6,6,6,539.3336779365633,611
1997,6,6,12,553.8138998855821,627
1997,6,6,18,554.8831001678933,631
1997,6,7,0,547.6865681249459,641
1997,6,7,6,533.9070872664205,614
1997,6,7,12,522.1743722781235,569
1997,6,7,18,514.087214817518,538
1997,6,8,0,511.9077527490806,532
1997,6,8,6,511.3238499944237,551
1997,6,8,12,515.0548576603032,541
1997,6,8,18,517.3587824680988,544
1997,6,9,0,513.6268981572669,557
1997,6,9,6,504.8335492786949,551
1997,6,9,12,494.25893564638716,529
1997,6,9,18,492.1093606272216,529
1997,6,10,0,500.80919533718844,517
1997,6,10,6,509.98247540539023,502
1997,6,10,12,519.1930568676461,511
1997,6,10,18,528.6182736169014,560
1997,6,11,0,539.6919682345334,637
1997,6,11,6,545.8513954358762,576
1997,6,11,12,545.0451623851163,563
1997,6,11,18,543.1428127926121,557
1997,6,12,0,537.6739754122495,526
1997,6,12,6,550.0364554786663,511
1997,6,12,12,576.1066264950978,588
1997,6,12,18,654.7738252213267,608
1997,6,13,0,798.5581308077379,576
1997,6,13,6,867.9359243428397,588
1997,6,13,12,883.373555049793,611
1997,6,13,18,882.8034492741717,634
1997,6,14,0,859.4234264672037,621
1997,6,14,6,855.0843577623211,631
1997,6,14,12,840.06303906242,654
1997,6,14,18,820.2444610246461,674
1997,6,15,0,798.6768873942319,681
1997,6,15,6,769.0761793782625,661
1997,6,15,12,746.5753746720868,589
1997,6,15,18,726.933403649281,544
1997,6,16,0,710.2853415373621,520
1997,6,16,6,690.1235712290767,504
1997,6,16,12,675.1237873689976,488
1997,6,16,18,660.8295305930773,462
1997,6,17,0,642.7239046999314,456
1997,6,17,6,627.3379710335951,453
1997,6,17,12,614.580603177492,441
1997,6,17,18,602.2013584559211,426
1997,6,18,0,586.0793487036426,417
1997,6,18,6,577.9272312297715,417
1997,6,18,12,566.6274502990991,379
1997,6,18,18,555.5889308167634,365
1997,6,19,0,541.0232140607625,362
1997,6,19,6,531.5863265787398,371
1997,6,19,12,521.3851989800703,368
1997,6,19,18,511.42572734568756,354
1997,6,20,0,498.1879835086416,343
1997,6,20,6,489.85843459829584,343
1997,6,20,12,480.72725319305073,335
1997,6,20,18,471.79168148221424,333
1997,6,21,0,459.77989838243843,309
1997,6,21,6,447.5478929983212,307
1997,6,21,12,439.1413748668937,302
1997,6,21,18,430.97439876360306,284
1997,6,22,0,419.9817424967342,277
1997,6,22,6,416.9649436654671,275
1997,6,22,12,409.5881255274627,265
1997,6,22,18,402.3467322049379,251
1997,6,23,0,392.3964787942551,249
1997,6,23,6,385.98602097546865,247
1997,6,23,12,379.3018745438105,238
1997,6,23,18,372.75333441373385,227
1997,6,24,0,363.6742392187794,220
1997,6,24,6,353.17940359458254,222
1997,6,24,12,347.0466373726467,220
1997,6,24,18,341.07677131220373,208
1997,6,25,0,332.75797983580924,203
1997,6,25,6,322.0930486230221,208
1997,6,25,12,316.43333204704345,205
1997,6,25,18,310.966121137198,199
1997,6,26,0,303.3200820997598,193
1997,6,26,6,297.0737488449031,191
1997,6,26,12,292.0287129182525,183
1997,6,26,18,287.12450160791843,174
1997,6,27,0,280.139208698386,172
1997,6,27,6,277.0764812154224,176
1997,6,27,12,272.65270537787706,174
1997,6,27,18,268.29912295571677,163
1997,6,28,0,261.93917351512937,157
1997,6,28,6,258.99566198660443,155
1997,6,28,12,254.92975270176638,157
1997,6,28,18,251.02887745511546,150
1997,6,29,0,245.22307237521701,146
1997,6,29,6,246.75809615405882,143
1997,6,29,12,243.25394809358107,138
1997,6,29,18,239.74965678325975,128
1997,6,30,0,234.4017322734781,125
1997,6,30,6,233.15179910595387,131
1997,6,30,12,230.01150262479,134
1997,6,30,18,228.10816059876598,126
1997,7,1,0,224.39126624021895,125
1997,7,1,6,222.86846368618183,123
1997,7,1,12,219.61488049097719,123
1997,7,1,18,216.23047384749714,116
1997,7,2,0,211.24193541385608,113
1997,7,2,6,206.3822557968684,117
1997,7,2,12,203.49213883959277,120
1997,7,2,18,200.73713138525477,114
1997,7,3,0,196.46084544552104,109
1997,7,3,6,186.11541279574183,112
1997,7,3,12,183.35712238751577,115
1997,7,3,18,180.78040142321979,108
1997,7,4,0,176.79572165127254,109
1997,7,4,6,168.847980160454,114
1997,7,4,12,166.35577639716897,115
1997,7,4,18,164.0172135806366,108
1997,7,5,0,160.38608988630773,107
1997,7,5,6,158.31688161021592,104
1997,7,5,12,156.23384524854987,106
1997,7,5,18,154.188753047984,99.6
1997,7,6,0,150.77560295058532,98.5
1997,7,6,6,152.75922316275293,100
1997,7,6,12,151.1122345943,98.9
1997,7,6,18,149.4133322348179,90.3
1997,7,7,0,146.32178771439595,89.3
1997,7,7,6,141.3896247846101,89.5
1997,7,7,12,139.64051032992032,87.2
1997,7,7,18,137.9526894762264,77.9
1997,7,8,0,135.0045249187699,77
1997,7,8,6,129.79842857371506,76
1997,7,8,12,128.10176438473235,75.1
1997,7,8,18,126.50463014787073,66.5
1997,7,9,0,123.72089787045431,64.6
1997,7,9,6,128.6051666672172,66.9
1997,7,9,12,127.30361201290373,69.2
1997,7,9,18,126.16405585733378,63
1997,7,10,0,123.92113864129664,62.1
1997,7,10,6,134.6179302851023,64.4
1997,7,10,12,134.27682466833144,65.6
1997,7,10,18,134.59102612531112,70.1
1997,7,11,0,133.06343676623402,70.3
1997,7,11,6,129.9180563465282,69.4
1997,7,11,12,128.23018541531658,71.8
1997,7,11,18,128.27553976388324,68.7
1997,7,12,0,127.50286705161238,73.3
1997,7,12,6,127.00545490683243,74.6
1997,7,12,12,125.89997738607653,77.1
1997,7,12,18,124.18948031062806,70.5
1997,7,13,0,121.20889713531884,71.8
1997,7,13,6,110.30480988664118,75.4
1997,7,13,12,108.53057415951838,77.9
1997,7,13,18,107.10134332482104,71.3
1997,7,14,0,104.80185322556821,76
1997,7,14,6,96.72313823875075,78.5
1997,7,14,12,95.48607025952074,77.5
1997,7,14,18,94.41587193345251,74.3
1997,7,15,0,92.38259065681939,72.2
1997,7,15,6,90.49210467563861,74.6
1997,7,15,12,89.6295444686182,73.7
1997,7,15,18,88.79655470102071,70.6
1997,7,16,0,86.93540081831031,64.3
1997,7,16,6,88.72303388502169,67.7
1997,7,16,12,87.96300025426837,70
1997,7,16,18,87.21423534956499,64.8
1997,7,17,0,84.9319502424307,62.9
1997,7,17,6,95.58845539581081,64.1
1997,7,17,12,95.47148654081447,65.4
1997,7,17,18,95.11537340738987,63.4
1997,7,18,0,93.0649838222434,62.6
1997,7,18,6,97.25254721546007,63.8
1997,7,18,12,97.4145761888817,66.1
1997,7,18,18,97.35937445752428,64.1
1997,7,19,0,95.30944563434373,64.3
1997,7,19,6,89.14034978553904,64.5
1997,7,19,12,88.19099697532087,66.8
1997,7,19,18,87.37972506080906,61.7
1997,7,20,0,85.2099277744574,60.9
1997,7,20,6,79.54992252500757,66.3
1997,7,20,12,78.78109361194518,67.5
1997,7,20,18,78.13051903734997,62.4
1997,7,21,0,76.1186705340223,61.5
1997,7,21,6,73.56708789936235,61.7
1997,7,21,12,72.92692548744138,61.9
1997,7,21,18,72.66262094243565,60
1997,7,22,0,71.00955992840846,58.2
1997,7,22,6,75.43719093470034,58.3
1997,7,22,12,75.07211410301477,57.5
1997,7,22,18,74.88205601629622,52.8
1997,7,23,0,73.45867736989983,49.2
1997,7,23,6,80.77439888392952,49.3
1997,7,23,12,81.18687408714942,50.4
1997,7,23,18,81.68449251880172,48.7
1997,7,24,0,80.1411120212242,50.7
1997,7,24,6,79.33084691845684,52.8
1997,7,24,12,79.06370647319079,57.8
1997,7,24,18,79.60718612472282,57
1997,7,25,0,78.86907173407701,58.2
1997,7,25,6,76.3936961270659,58.3
1997,7,25,12,75.67035748921109,58.5
1997,7,25,18,75.42637177387778,64.9
1997,7,26,0,73.57523857632926,66.1
1997,7,26,6,68.36081970628983,65.2
1997,7,26,12,67.29366374374369,71.9
1997,7,26,18,66.50444614705637,69.9
1997,7,27,0,64.59508827548059,72.3
1997,7,27,6,66.12937261068015,74.8
1997,7,27,12,65.67347663048795,75
1997,7,27,18,66.06802804186728,72.9
1997,7,28,0,64.86751723164083,70.8
1997,7,28,6,71.0192377643015,69.9
1997,7,28,12,72.550005161105,76.9
1997,7,28,18,74.02179024733336,70.3
1997,7,29,0,72.62857612180252,68.3
1997,7,29,6,70.28615387746832,69.5
1997,7,29,12,69.18158544283978,70.8
1997,7,29,18,69.119234281496,66.6
1997,7,30,0,67.583798365349,65.7
1997,7,30,6,64.90940301392673,68.1
1997,7,30,12,64.30958579767494,68.3
1997,7,30,18,63.94830521770817,61
1997,7,31,0,62.2183980446723,59.1
1997,7,31,6,58.418420339322864,61.4
1997,7,31,12,57.7729282801304,63.6
1997,7,31,18,57.25177415741645,58.6
1997,8,1,0,55.52515285532553,56.8
1997,8,1,6,54.42248302585767,56
1997,8,1,12,54.1478189157325,56.1
1997,8,1,18,53.89468198907163,53.4
1997,8,2,0,52.353498935236885,53.5
1997,8,2,6,50.90325403060268,54.7
1997,8,2,12,50.599844268328994,56.8
1997,8,2,18,50.33522867704458,52.1
1997,8,3,0,48.81514736921808,51.3
1997,8,3,6,51.4081578357614,52.4
1997,8,3,12,51.21069007061416,53.5
1997,8,3,18,51.01195937162788,48.9
1997,8,4,0,50.270396013147675,50
1997,8,4,6,54.89161835764311,51.1
1997,8,4,12,55.27158178344405,53.2
1997,8,4,18,55.38430376053782,51.4
1997,8,5,0,53.84971978252577,82.8
1997,8,5,6,52.85702766547473,63.8
1997,8,5,12,52.39492948579587,56.8
1997,8,5,18,52.00743094726924,52.1
1997,8,6,0,50.42814687353675,50.3
1997,8,6,6,48.07599748689701,50.5
1997,8,6,12,47.80679670456132,49.7
1997,8,6,18,47.596197155630065,46.2
1997,8,7,0,46.159342089485435,45.3
1997,8,7,6,44.90871761130103,45.3
1997,8,7,12,44.66727520153576,45.3
1997,8,7,18,44.609812732712626,48
1997,8,8,0,43.285684143851384,44.4
1997,8,8,6,46.4378446446695,43.6
1997,8,8,12,46.36460006343435,47.1
1997,8,8,18,46.23781386574069,45.3
1997,8,9,0,44.85025978865636,45.3
1997,8,9,6,45.948657264472786,45.3
1997,8,9,12,45.84220322059569,45.3
1997,8,9,18,47.00746400307986,45.3
1997,8,10,0,46.845057711978825,44.5
1997,8,10,6,51.05577750303381,46.2
1997,8,10,12,50.80842026834395,47.1
1997,8,10,18,51.78742659904259,46.2
1997,8,11,0,51.62321745461722,49.8
1997,8,11,6,53.668735573892036,50.8
1997,8,11,12,53.01753725018402,50.8
1997,8,11,18,52.51182049381062,54.6
1997,8,12,0,50.905817080540956,53.7
1997,8,12,6,48.75965279782986,55.6
1997,8,12,12,48.23213315157973,53.7
1997,8,12,18,48.11670904856447,53.7
1997,8,13,0,46.69823509284787,53.7
1997,8,13,6,43.93933603671647,54.7
1997,8,13,12,43.55069230612651,55.7
1997,8,13,18,43.232095712601804,52.7
1997,8,14,0,41.74532677392732,49.9
1997,8,14,6,40.42502540029798,49.9
1997,8,14,12,40.242945193031304,49.9
1997,8,14,18,40.09060508587538,45.4
1997,8,15,0,38.728707100713684,44.5
1997,8,15,6,38.30472470564192,44.6
1997,8,15,12,38.1545557311904,47.2
1997,8,15,18,38.021935547005,42.8
1997,8,16,0,36.68424780676147,42.8
1997,8,16,6,39.29264924058193,42.9
1997,8,16,12,39.28834404668203,42.9
1997,8,16,18,39.240551409952815,41.2
1997,8,17,0,38.850789701594934,41.2
1997,8,17,6,37.304108175808565,42
1997,8,17,12,37.16444241780795,42
1997,8,17,18,37.04235619450908,39.5
1997,8,18,0,36.624607849845425,40.4
1997,8,18,6,35.25380541853907,41.2
1997,8,18,12,35.13684941444906,42
1997,8,18,18,35.03005214966843,39.6
1997,8,19,0,34.623598562216166,38.8
1997,8,19,6,33.09817607839201,39.6
1997,8,19,12,32.94165607217172,40.4
1997,8,19,18,32.814065455194424,38.8
1997,8,20,0,32.402862349722575,38.8
1997,8,20,6,33.508174976346304,39.6
1997,8,20,12,33.4594269466732,39.6
1997,8,20,18,33.393987080981695,36.4
1997,8,21,0,33.014007534306984,34.1
1997,8,21,6,33.11726012201244,33.4
1997,8,21,12,33.03981478384635,32.6
1997,8,21,18,32.95954705035104,30.4
1997,8,22,0,32.57678358013595,29.7
1997,8,22,6,32.06606070134338,29.7
1997,8,22,12,31.96456207832874,30.5
1997,8,22,18,31.872586892948675,29
1997,8,23,0,31.48842108972844,29.1
1997,8,23,6,32.806763611451906,29.1
1997,8,23,12,32.733518061221545,29.1
1997,8,23,18,32.708715187198116,27.7
1997,8,24,0,32.71615923847063,27.7
1997,8,24,6,36.443299697263356,29.8
1997,8,24,12,36.55824995962041,30.5
1997,8,24,18,36.462423800122714,29.8
1997,8,25,0,35.999069732690096,29.1
1997,8,25,6,32.25874646482016,30.5
1997,8,25,12,31.996844425723175,31.2
1997,8,25,18,31.816189284086242,28.4
1997,8,26,0,31.395662423021143,27.7
1997,8,26,6,31.433316648218813,28.4
1997,8,26,12,31.329577777790334,29.1
1997,8,26,18,31.242329310589454,27
1997,8,27,0,30.870740336372336,26.4
1997,8,27,6,32.88645545525207,27.7
1997,8,27,12,32.894489438131814,29.1
1997,8,27,18,32.869967784294104,27.7
1997,8,28,0,32.52851769899995,27.7
1997,8,28,6,32.663375162830796,29.1
1997,8,28,12,32.599577215500304,29.1
1997,8,28,18,32.53572518394567,19.1
1997,8,29,0,32.17967545129277,20.2
1997,8,29,6,32.2941143427343,20.2
1997,8,29,12,32.25332292978547,22
1997,8,29,18,32.20389336168849,21.4
1997,8,30,0,31.856727537376806,20.2
1997,8,30,6,31.4596027257665,19.6
1997,8,30,12,31.36662260696636,19.6
1997,8,30,18,31.288956293543976,14.4
1997,8,31,0,30.93217344975379,13
1997,8,31,6,32.659412829821605,13
1997,8,31,12,32.650522152595194,13
1997,8,31,18,32.62116375882283,11.2
1997,9,1,0,32.287787891058386,11.6
1997,9,1,6,33.599058486781395,12.1
1997,9,1,12,33.58168797713035,12.1
1997,9,1,18,33.54820495045776,10.8
1997,9,2,0,33.21495601368311,10.4
1997,9,2,6,35.663189700016815,10.8
1997,9,2,12,36.14196740610939,11.2
1997,9,2,18,37.77551943078963,10.8
1997,9,3,0,42.95081698767089,12.1
1997,9,3,6,50.25214011964407,12.1
1997,9,3,12,50.25360650896271,13.4
1997,9,3,18,49.40681767648385,12.1
1997,9,4,0,47.71192078940592,20.3
1997,9,4,6,42.526425623111564,23.3
1997,9,4,12,40.85999831784801,26.5
1997,9,4,18,40.35369551658925,26.5
1997,9,5,0,39.876517925435806,26.5
1997,9,5,6,40.14173121840573,26.5
1997,9,5,12,39.90579734608132,27.8
1997,9,5,18,39.81345981798619,27.8
1997,9,6,0,39.23801493089164,29.2
1997,9,6,6,38.27123160283231,30.6
1997,9,6,12,37.91399466251376,30.6
1997,9,6,18,37.932196194165606,27.8
1997,9,7,0,37.65427607721885,27.8
1997,9,7,6,36.04876602366455,29.2
1997,9,7,12,35.80285271511428,29.9
1997,9,7,18,35.64923198069524,28.5
1997,9,8,0,35.20928602055492,28.5
1997,9,8,6,34.825368962412476,29.2
1997,9,8,12,34.680645604443264,29.2
1997,9,8,18,34.5564008337626,26.5
1997,9,9,0,34.14878302673172,26.5
1997,9,9,6,36.383876138266565,27.9
1997,9,9,12,36.40962723076054,27.9
1997,9,9,18,37.417859501816665,26.5
1997,9,10,0,44.42239656523592,31.4
1997,9,10,6,53.77135706846873,33.6
1997,9,10,12,53.86437294622776,35.1
1997,9,10,18,53.138683325818974,32.9
1997,9,11,0,51.88798244169952,35.1
1997,9,11,6,51.68814713526316,38.3
1997,9,11,12,51.02207176838598,35.9
1997,9,11,18,50.66151668301177,39.1
1997,9,12,0,49.342065641807814,39.1
1997,9,12,6,45.23860979621553,39.9
1997,9,12,12,43.92936660706537,41.5
1997,9,12,18,42.93788371502693,36.7
1997,9,13,0,41.92355930701888,35.1
1997,9,13,6,40.260910350962554,35.1
1997,9,13,12,39.926505629741015,35.2
1997,9,13,18,39.68970199117364,35.2
1997,9,14,0,39.19234941642639,35.2
1997,9,14,6,41.33949904136412,36.7
1997,9,14,12,41.22632755682533,35.9
1997,9,14,18,41.118480992769555,34.4
1997,9,15,0,40.691765381256786,34.4
1997,9,15,6,44.842405286420956,35.9
1997,9,15,12,45.410486870062186,36.7
1997,9,15,18,45.93283674770183,34.4
1997,9,16,0,45.786767877856676,32.9
1997,9,16,6,43.7987282563845,32.9
1997,9,16,12,43.51922072188765,33.7
1997,9,16,18,43.169740673607954,34.4
1997,9,17,0,43.55591678265289,32.9
1997,9,17,6,42.57638240258616,32.9
1997,9,17,12,42.337538697454995,33.7
1997,9,17,18,42.15782307114147,32.2
1997,9,18,0,42.71470461994813,32.2
1997,9,18,6,47.51587585236983,33.7
1997,9,18,12,47.719383830214,34.5
1997,9,18,18,48.04926157947598,36.8
1997,9,19,0,48.89307916457273,37.6
1997,9,19,6,50.76990417241896,37.6
1997,9,19,12,50.62507556118673,78.2
1997,9,19,18,50.609561479636305,38.4
1997,9,20,0,51.22152942387937,39.2
1997,9,20,6,52.06908165872851,40
1997,9,20,12,52.39879741039939,53.3
1997,9,20,18,52.89878948011333,51.4
1997,9,21,0,55.099455146215234,45.1
1997,9,21,6,53.26205757838169,44.2
1997,9,21,12,53.35828804202063,43.4
1997,9,21,18,52.66862814913282,42.5
1997,9,22,0,52.48832852112405,43.4
1997,9,22,6,49.120046450324175,43.4
1997,9,22,12,48.4913157926788,43.4
1997,9,22,18,48.06013054841165,42.5
1997,9,23,0,48.46608574978245,41.7
1997,9,23,6,47.36450358538667,41.7
1997,9,23,12,47.19882202001944,41.7
1997,9,23,18,47.06529752202177,41.7
1997,9,24,0,47.63856300579635,40.9
1997,9,24,6,47.75329444920697,40.9
1997,9,24,12,47.64782441522866,40.9
1997,9,24,18,47.546373142417636,40.1
1997,9,25,0,48.131848031540734,40.9
1997,9,25,6,48.923636519406415,41.7
1997,9,25,12,48.84669117189428,43.4
1997,9,25,18,48.884522431200395,42.6
1997,9,26,0,49.8662601796503,43.4
1997,9,26,6,50.40839303787083,43.4
1997,9,26,12,50.294691132099004,43.4
1997,9,26,18,50.086539630030714,43.4
1997,9,27,0,50.5527727869151,43.4
1997,9,27,6,52.40670636968187,43.4
1997,9,27,12,52.273319353838566,43.4
1997,9,27,18,52.150492781531796,42.6
1997,9,28,0,52.7155596821332,42.6
1997,9,28,6,49.61501206432407,42.6
1997,9,28,12,49.48346169233376,43.4
1997,9,28,18,49.371111017646534,42.6
1997,9,29,0,49.94168373681975,42.6
1997,9,29,6,48.031958411351404,42.6
1997,9,29,12,47.91576716717949,43.5
1997,9,29,18,47.81253788325887,42.6
1997,9,30,0,48.38333322944422,42.6
1997,9,30,6,47.644966191836915,43.5
1997,9,30,12,47.547852186537554,43.5
1997,9,30,18,47.45599939097307,42.6
1997,10,1,0,48.02861672587296,42.6
1997,10,1,6,50.10741688463334,42.6
1997,10,1,12,50.02889921110954,42.6
1997,10,1,18,49.94717292405672,41.8
1997,10,2,0,50.521743704197114,41.8
1997,10,2,6,55.13813803441203,41.8
1997,10,2,12,56.32224799755455,44.4
1997,10,2,18,57.10044392300243,46.1
1997,10,3,0,57.72944718202437,46.1
1997,10,3,6,54.84750859418407,46.1
1997,10,3,12,54.34607515670219,46.1
1997,10,3,18,53.944378031636184,46.1
1997,10,4,0,54.31527263396825,47
1997,10,4,6,54.05391875269168,47
1997,10,4,12,53.8961596554926,46.1
1997,10,4,18,53.7737642885685,45.3
1997,10,5,0,54.325965562166175,44.4
1997,10,5,6,55.18217265172625,45.3
1997,10,5,12,55.11791364152002,45.3
1997,10,5,18,55.04750179814861,44.4
1997,10,6,0,55.62375793003408,44.4
1997,10,6,6,56.16844500428787,45.3
1997,10,6,12,56.074326844768414,45.3
1997,10,6,18,56.86544250819164,45.3
1997,10,7,0,58.8327154559951,45.3
1997,10,7,6,63.64819343225565,48.9
1997,10,7,12,64.5882357214911,49.8
1997,10,7,18,64.6080551337423,50.7
1997,10,8,0,64.52842329108383,50.7
1997,10,8,6,62.640334515871245,51.6
1997,10,8,12,61.881588249895444,52.6
1997,10,8,18,61.349827323627835,50.6
1997,10,9,0,61.66365194033203,50.6
1997,10,9,6,61.647160564092516,50.6
1997,10,9,12,61.809593282455,49.6
1997,10,9,18,61.84010077161268,49.6
1997,10,10,0,62.505955062307436,49.6
1997,10,10,6,63.548641759457624,50.5
1997,10,10,12,63.388274377972536,50.5
1997,10,10,18,65.27909155406871,52.4
1997,10,11,0,70.71592326017496,57.4
1997,10,11,6,74.84082571403702,57.3
1997,10,11,12,74.07535092638498,58.3
1997,10,11,18,72.98702314743139,58.3
1997,10,12,0,72.5080426546485,58.3
1997,10,12,6,70.10701954195183,60.3
1997,10,12,12,68.93851234206547,60.3
1997,10,12,18,68.08962738547785,59.3
1997,10,13,0,68.19989152414293,61.3
1997,10,13,6,65.50382591213476,61.3
1997,10,13,12,65.21203362604673,61.3
1997,10,13,18,65.33002495324223,61.3
1997,10,14,0,65.8900040524043,61.3
1997,10,14,6,63.863021054808044,63.3
