month,basin,zone,lower,upper,variable
12,RISW1,RISW1-2,0,8.29084269988334,pet
1,RNTW1,RNTW1-2,0.5339298700985,19.0537547204278,pet
2,RNTW1,RNTW1-2,6.23746639855,28.2588678654945,pet
3,RNTW1,RNTW1-2,24.2041922189,52.7583598049444,pet
4,RNTW1,RNTW1-2,55.1450852265,78.4043449407778,pet
5,RNTW1,RNTW1-2,81.2394494148649,109.554555323889,pet
6,RNTW1,RNTW1-2,93.456822078973,130.144040984222,pet
7,RNTW1,RNTW1-2,107.251001610811,154.000538271556,pet
8,RNTW1,RNTW1-2,92.5725184428648,133.995727224333,pet
9,RNTW1,RNTW1-2,52.5083536445,85.0504781432778,pet
10,RNTW1,RNTW1-2,17.76581875455,43.8373213788889,pet
11,RNTW1,RNTW1-2,1.42390813881034,23.33160339004,pet
12,RNTW1,RNTW1-2,0,15.3001702501371,pet
1,RODW1,RODW1-2,0.33780903191805,8.55714919215676,pet
2,RODW1,RODW1-2,0.9316179873064,14.3130483167784,pet
3,RODW1,RODW1-2,5.06178015582,30.9231293109676,pet
4,RODW1,RODW1-2,29.74520207285,54.5942949877838,pet
5,RODW1,RODW1-2,71.6900684628648,91.1309454788333,pet
6,RODW1,RODW1-2,85.2258449802162,115.182411113,pet
7,RODW1,RODW1-2,104.231193112,136.043179272,pet
8,RODW1,RODW1-2,82.714577522,125.192975194222,pet
9,RODW1,RODW1-2,47.66013709,78.7238130738889,pet
10,RODW1,RODW1-2,19.11882900255,40.3841836389445,pet
11,RODW1,RODW1-2,3.01206703673417,10.5474470449333,pet
12,RODW1,RODW1-2,0,7.74481147391111,pet
1,RRHW1,RRHW1-2,0.45488630176355,9.24646618256216,pet
2,RRHW1,RRHW1-2,3.7852824854905,17.7783823907027,pet
3,RRHW1,RRHW1-2,25.6128251649,46.1235995484,pet
4,RRHW1,RRHW1-2,51.420201071,91.6170329482222,pet
5,RRHW1,RRHW1-2,79.0193417705,137.293469436444,pet
6,RRHW1,RRHW1-2,96.7894451685,161.513967181111,pet
7,RRHW1,RRHW1-2,110.7524012405,199.045256947778,pet
8,RRHW1,RRHW1-2,88.116484168,174.387616172,pet
9,RRHW1,RRHW1-2,51.3026844785,111.211364572,pet
10,RRHW1,RRHW1-2,21.345393047,56.6224961866667,pet
11,RRHW1,RRHW1-2,3.63094005861771,13.9965874634056,pet
12,RRHW1,RRHW1-2,0,8.1600123693,pet
1,RSBO3,RSBO3-2,3.488690898525,29.8838031771278,pet
2,RSBO3,RSBO3-2,11.1860179251,41.6489821916667,pet
3,RSBO3,RSBO3-2,29.7920861485,66.9849758215,pet
4,RSBO3,RSBO3-2,51.814736858,93.9319139476667,pet
5,RSBO3,RSBO3-2,86.127696807,136.332197849833,pet
6,RSBO3,RSBO3-2,109.3162961625,164.579993970333,pet
7,RSBO3,RSBO3-2,124.2459686145,199.940410076611,pet
8,RSBO3,RSBO3-2,102.496241921,176.585713869889,pet
9,RSBO3,RSBO3-2,64.155472146,125.117121974778,pet
10,RSBO3,RSBO3-2,29.8452468245,71.2283029400556,pet
11,RSBO3,RSBO3-2,7.67535824844,34.6299185871886,pet
12,RSBO3,RSBO3-2,1.73440763687829,26.6072756107714,pet
1,RYGO3,RYGO3-2,4.9065733847,25.5519687743222,pet
2,RYGO3,RYGO3-2,13.2274838193,37.6540821085,pet
3,RYGO3,RYGO3-2,31.932909972,65.0865249222222,pet
4,RYGO3,RYGO3-2,52.7347839765,95.4480994683334,pet
5,RYGO3,RYGO3-2,77.698229922,138.132259048056,pet
6,RYGO3,RYGO3-2,91.5889220415,168.613528476556,pet
7,RYGO3,RYGO3-2,107.7305104085,205.322030878556,pet
8,RYGO3,RYGO3-2,90.1083294985,184.284497593167,pet
9,RYGO3,RYGO3-2,55.791795452,131.695547321556,pet
10,RYGO3,RYGO3-2,24.6426919007,79.5873872505556,pet
11,RYGO3,RYGO3-2,6.96745140053143,33.7288793877829,pet
12,RYGO3,RYGO3-2,2.46924137153314,20.7529402062903,pet
1,SAKW1,SAKW1-2,0.998095569845,9.86205848397297,pet
2,SAKW1,SAKW1-2,4.276343620651,16.6385583710054,pet
3,SAKW1,SAKW1-2,15.1171935654,34.5502073501676,pet
4,SAKW1,SAKW1-2,42.1398867005,60.2133945487027,pet
5,SAKW1,SAKW1-2,77.3017471941081,98.7413621999445,pet
6,SAKW1,SAKW1-2,90.6913985755135,117.295261309722,pet
7,SAKW1,SAKW1-2,107.826603250865,141.236636048444,pet
8,SAKW1,SAKW1-2,87.001488557,129.043539953778,pet
9,SAKW1,SAKW1-2,47.370456059,81.4924319122222,pet
10,SAKW1,SAKW1-2,17.53624607425,42.4280824171111,pet
11,SAKW1,SAKW1-2,2.45139148996457,11.9494358250667,pet
12,SAKW1,SAKW1-2,0,8.34935369326667,pet
1,SALW4,SALW4-2,0,11.8012577970486,pet
2,SALW4,SALW4-2,0.000667096583,18.9049961518595,pet
3,SALW4,SALW4-2,2.524262717784,43.0524366966487,pet
4,SALW4,SALW4-2,39.53901953115,75.1614633969189,pet
5,SALW4,SALW4-2,70.876486263,123.019004462444,pet
6,SALW4,SALW4-2,86.6518729875,159.6555701345,pet
7,SALW4,SALW4-2,101.9345597195,197.606186991278,pet
8,SALW4,SALW4-2,83.0642741175,174.510960328833,pet
9,SALW4,SALW4-2,48.8320344795,120.962456703,pet
10,SALW4,SALW4-2,18.50447449085,64.1779828444944,pet
11,SALW4,SALW4-2,1.46256318858267,19.3114159335778,pet
12,SALW4,SALW4-2,0,10.2566304660111,pet
1,SATI1,SATI1-2,0.723270412105,8.99756551676757,pet
2,SATI1,SATI1-2,2.9606373143625,16.0191890573297,pet
3,SATI1,SATI1-2,19.36294666265,36.1333462957946,pet
4,SATI1,SATI1-2,41.804783929,73.1801529225556,pet
5,SATI1,SATI1-2,70.47427612,116.167695732611,pet
6,SATI1,SATI1-2,92.9100800545,135.959475688667,pet
7,SATI1,SATI1-2,109.0036363865,178.832844017056,pet
8,SATI1,SATI1-2,86.382470491,160.187006008944,pet
9,SATI1,SATI1-2,48.0951980055,99.9730894940556,pet
10,SATI1,SATI1-2,17.53233432185,49.8204611990555,pet
11,SATI1,SATI1-2,2.28535502273486,12.7566873467611,pet
12,SATI1,SATI1-2,0,8.08315101256667,pet
1,SATW1,SATW1-2,0.369817397651,14.21421886005,pet
2,SATW1,SATW1-2,3.8735258699,24.3168044643945,pet
3,SATW1,SATW1-2,16.2345651051,47.6154110978333,pet
4,SATW1,SATW1-2,35.4056478195,71.97462745,pet
5,SATW1,SATW1-2,63.2781827525,101.579754668944,pet
6,SATW1,SATW1-2,88.4939984625,114.803058066162,pet
7,SATW1,SATW1-2,100.936324924,135.636842031167,pet
8,SATW1,SATW1-2,79.5776697115,121.164878665722,pet
9,SATW1,SATW1-2,43.6058935475,79.7203632567223,pet
10,SATW1,SATW1-2,14.4251747183,41.3471268912778,pet
11,SATW1,SATW1-2,1.57082108303314,19.9998007869943,pet
12,SATW1,SATW1-2,0,12.0954193527829,pet
1,SCDO3,SCDO3-2,2.045794920975,21.0042853528444,pet
2,SCDO3,SCDO3-2,10.096748539,29.9207766525556,pet
3,SCDO3,SCDO3-2,32.5907243536,52.1857991221111,pet
4,SCDO3,SCDO3-2,55.9685091351892,73.7135391642222,pet
5,SCDO3,SCDO3-2,78.8047663805,103.058500900056,pet
6,SCDO3,SCDO3-2,89.7528082385,119.855169589833,pet
7,SCDO3,SCDO3-2,92.190908328,151.073150848889,pet
8,SCDO3,SCDO3-2,72.698849014,137.950252843333,pet
9,SCDO3,SCDO3-2,44.798699963,95.3777158919445,pet
10,SCDO3,SCDO3-2,20.6368451245,49.7276547637222,pet
11,SCDO3,SCDO3-2,4.57394896662712,24.5605680550057,pet
12,SCDO3,SCDO3-2,0.131809737896743,16.7781202293886,pet
1,SCRO3,SCRO3-2,0,31.9156769052611,pet
2,SCRO3,SCRO3-2,3.756732316975,39.4032238519333,pet
3,SCRO3,SCRO3-2,22.0902568481,59.0237570333889,pet
4,SCRO3,SCRO3-2,50.633107776,84.6318314697778,pet
5,SCRO3,SCRO3-2,83.1015887495,121.793893670778,pet
6,SCRO3,SCRO3-2,95.531865705,145.082357952278,pet
7,SCRO3,SCRO3-2,103.8917261125,184.501106556556,pet
8,SCRO3,SCRO3-2,81.474589654,168.280028487389,pet
9,SCRO3,SCRO3-2,43.873245629,120.366632788111,pet
10,SCRO3,SCRO3-2,14.1926865752,71.9754765155556,pet
11,SCRO3,SCRO3-2,0.156793125213514,34.0002658684857,pet
12,SCRO3,SCRO3-2,0,24.8099717348686,pet
1,SELI1,SELI1-2,0.53182283903825,9.66178516052973,pet
2,SELI1,SELI1-2,0.90093615745225,16.2786461725027,pet
3,SELI1,SELI1-2,10.143700858735,35.6343365667568,pet
4,SELI1,SELI1-2,42.86387962005,63.0633730183243,pet
5,SELI1,SELI1-2,74.43001624,114.917325395889,pet
6,SELI1,SELI1-2,90.1727323415,137.979464423778,pet
7,SELI1,SELI1-2,96.960477021,179.861611581056,pet
8,SELI1,SELI1-2,76.0990122035,160.289668822556,pet
9,SELI1,SELI1-2,43.394569294,102.804597547056,pet
10,SELI1,SELI1-2,16.8780883545,53.6598110754444,pet
11,SELI1,SELI1-2,2.61496631532343,13.3337901888278,pet
12,SELI1,SELI1-2,0,8.1572208839,pet
1,SERO3,SERO3-2,1.0641941454835,15.3198014714919,pet
2,SERO3,SERO3-2,7.4039034802,24.5042021307243,pet
3,SERO3,SERO3-2,26.67090347165,48.5064699846487,pet
4,SERO3,SERO3-2,53.3167809075,87.4086983513334,pet
5,SERO3,SERO3-2,83.3345550095,131.133700542167,pet
6,SERO3,SERO3-2,97.316796476,163.537169792333,pet
7,SERO3,SERO3-2,106.2358217545,210.269557989944,pet
8,SERO3,SERO3-2,84.4667962045,193.829982756667,pet
9,SERO3,SERO3-2,48.698781444,130.716856774778,pet
10,SERO3,SERO3-2,19.40251470645,77.3530960766667,pet
11,SERO3,SERO3-2,3.15418647415371,26.7613666043051,pet
12,SERO3,SERO3-2,0,12.7543589591,pet
1,SFLN2,SFLN2-2,0.7705777106195,16.4552918310595,pet
2,SFLN2,SFLN2-2,2.926850841232,24.6874284672757,pet
3,SFLN2,SFLN2-2,20.18616492985,50.3206576804324,pet
4,SFLN2,SFLN2-2,38.577991424,97.2473278217223,pet
5,SFLN2,SFLN2-2,64.6880487415,149.397123227,pet
6,SFLN2,SFLN2-2,85.685568405,187.987584477611,pet
7,SFLN2,SFLN2-2,103.6715171295,228.133160438944,pet
8,SFLN2,SFLN2-2,84.6001869715,210.336822686222,pet
9,SFLN2,SFLN2-2,49.1850292015,153.535606737333,pet
10,SFLN2,SFLN2-2,16.65552999215,99.3753038031111,pet
11,SFLN2,SFLN2-2,2.03740930294457,31.0228508473104,pet
12,SFLN2,SFLN2-2,0,14.8209300616056,pet
1,SHDW1,SHDW1-2,0.39136241975645,10.7093040967297,pet
2,SHDW1,SHDW1-2,5.0274268387,18.0532750192865,pet
3,SHDW1,SHDW1-2,20.17515209945,36.5347645725135,pet
4,SHDW1,SHDW1-2,43.818053969,67.4523041420556,pet
5,SHDW1,SHDW1-2,70.954316308,100.544189846222,pet
6,SHDW1,SHDW1-2,88.7602540465946,115.0253478,pet
7,SHDW1,SHDW1-2,103.843047700703,138.814202036889,pet
8,SHDW1,SHDW1-2,83.293449491,124.739996702444,pet
9,SHDW1,SHDW1-2,46.352558679,76.4074632065556,pet
10,SHDW1,SHDW1-2,16.63888817885,39.2933230726667,pet
11,SHDW1,SHDW1-2,1.72818752231829,13.4841436724657,pet
12,SHDW1,SHDW1-2,0,8.73210976812778,pet
1,SHNO3,SHNO3-2,0.5376959613725,21.3098171924611,pet
2,SHNO3,SHNO3-2,4.3209653865,30.0667784885111,pet
3,SHNO3,SHNO3-2,17.9335495786,55.1392908091667,pet
4,SHNO3,SHNO3-2,39.500607816,80.7435831008889,pet
5,SHNO3,SHNO3-2,67.8259139415,113.815126855222,pet
6,SHNO3,SHNO3-2,87.148324814,131.792622523222,pet
7,SHNO3,SHNO3-2,96.8821823465,162.641996096556,pet
8,SHNO3,SHNO3-2,76.6081070705,147.335260270611,pet
9,SHNO3,SHNO3-2,41.467954148,98.6899943547223,pet
10,SHNO3,SHNO3-2,13.7521037378,50.3951752021667,pet
11,SHNO3,SHNO3-2,1.45471716059143,24.4491022392571,pet
12,SHNO3,SHNO3-2,0,16.4637692052743,pet
1,SHYI1,SHYI1-2,0.0472106126017,11.3049414160486,pet
2,SHYI1,SHYI1-2,0.60277643224,20.212827416427,pet
3,SHYI1,SHYI1-2,18.05399646115,50.6394357878379,pet
4,SHYI1,SHYI1-2,37.6706385905,101.579842757556,pet
5,SHYI1,SHYI1-2,65.3576597975,146.096128410833,pet
6,SHYI1,SHYI1-2,87.1324130475,178.083850072944,pet
7,SHYI1,SHYI1-2,101.500639772,212.408100103222,pet
8,SHYI1,SHYI1-2,81.6063136095,189.518231354222,pet
9,SHYI1,SHYI1-2,45.945328226,128.364957991722,pet
10,SHYI1,SHYI1-2,15.93150626875,77.6727469839445,pet
11,SHYI1,SHYI1-2,1.88011433969486,22.8794203066,pet
12,SHYI1,SHYI1-2,0,10.8547316461222,pet
1,SIFI1,SIFI1-2,0.016332292329,11.0384911303135,pet
2,SIFI1,SIFI1-2,0.3184160213455,19.5557539185027,pet
3,SIFI1,SIFI1-2,24.1187143736,48.9205043871352,pet
4,SIFI1,SIFI1-2,44.6786009525,100.805529119778,pet
5,SIFI1,SIFI1-2,73.4028404305,146.247303679278,pet
6,SIFI1,SIFI1-2,93.009742987,177.044501242889,pet
7,SIFI1,SIFI1-2,109.6929512385,212.007202702778,pet
8,SIFI1,SIFI1-2,89.5492428595,189.328252780944,pet
9,SIFI1,SIFI1-2,52.1889529625,127.812586442444,pet
10,SIFI1,SIFI1-2,20.9775950272,75.9540458239444,pet
11,SIFI1,SIFI1-2,4.57179279434743,22.2297003878278,pet
12,SIFI1,SIFI1-2,0.00860458564285714,10.4652921602778,pet
1,SILO3,SILO3-2,1.1800356998045,26.9869214536167,pet
2,SILO3,SILO3-2,7.144059603775,33.8794547531611,pet
3,SILO3,SILO3-2,27.09101888745,53.7122908550556,pet
4,SILO3,SILO3-2,55.2334730355,72.3417083699445,pet
5,SILO3,SILO3-2,80.77559918,104.520256817167,pet
6,SILO3,SILO3-2,92.216583537,121.295660916222,pet
7,SILO3,SILO3-2,106.6236968995,143.035487056611,pet
8,SILO3,SILO3-2,85.2263424375,129.842081529722,pet
9,SILO3,SILO3-2,51.266105748,96.6729642327778,pet
10,SILO3,SILO3-2,22.29244377545,55.4582844279445,pet
11,SILO3,SILO3-2,4.31792180827714,29.3168932743657,pet
12,SILO3,SILO3-2,0,22.6846799115829,pet
1,SKBW1,SKBW1-2,1.3777782209176,15.2255075869111,pet
2,SKBW1,SKBW1-2,8.51067342185,25.8352336058667,pet
3,SKBW1,SKBW1-2,28.23048805885,48.510414282,pet
4,SKBW1,SKBW1-2,54.682033257,72.7186045342778,pet
5,SKBW1,SKBW1-2,82.2891809255,104.966220982432,pet
6,SKBW1,SKBW1-2,94.0729126285,120.837789064865,pet
7,SKBW1,SKBW1-2,112.314750052378,139.915011959556,pet
8,SKBW1,SKBW1-2,90.8915646605,125.9667111725,pet
9,SKBW1,SKBW1-2,50.786898553,82.3557238172778,pet
10,SKBW1,SKBW1-2,20.4179981403,44.3444290416111,pet
11,SKBW1,SKBW1-2,3.55503144371657,21.8001683717086,pet
12,SKBW1,SKBW1-2,0,13.2390901667829,pet
1,SKOW1,SKOW1-2,1.3954216049475,10.9631016628486,pet
2,SKOW1,SKOW1-2,8.7783411809,17.6567604542108,pet
3,SKOW1,SKOW1-2,18.64598800005,35.9298269887333,pet
4,SKOW1,SKOW1-2,41.25120181925,68.2081752067222,pet
5,SKOW1,SKOW1-2,64.6536913885946,100.846141073945,pet
6,SKOW1,SKOW1-2,76.8416329765946,118.432981524611,pet
7,SKOW1,SKOW1-2,87.1029388926486,138.495612228722,pet
8,SKOW1,SKOW1-2,77.3718911270271,116.3098788225,pet
9,SKOW1,SKOW1-2,50.1803915487568,76.8834533151667,pet
10,SKOW1,SKOW1-2,20.40729223715,41.9345488601111,pet
11,SKOW1,SKOW1-2,3.59037733144114,15.4023265057829,pet
12,SKOW1,SKOW1-2,0,8.8430935406,pet
1,SLCQ2,SLCQ2-2,0,7.25032730917297,pet
2,SLCQ2,SLCQ2-2,0.348458146514495,12.2255808628919,pet
3,SLCQ2,SLCQ2-2,6.06603263804,28.0518586584054,pet
4,SLCQ2,SLCQ2-2,30.2129904629,53.993493842973,pet
5,SLCQ2,SLCQ2-2,72.9274407212432,95.8005205807222,pet
6,SLCQ2,SLCQ2-2,90.0218896000541,114.702790822278,pet
7,SLCQ2,SLCQ2-2,100.1434431595,143.977276314056,pet
8,SLCQ2,SLCQ2-2,76.829300875,126.382894779778,pet
9,SLCQ2,SLCQ2-2,40.550226875,74.6514192276111,pet
10,SLCQ2,SLCQ2-2,12.1864644129,31.5039052490556,pet
11,SLCQ2,SLCQ2-2,0,8.88765125917778,pet
12,SLCQ2,SLCQ2-2,0,5.89463829000445,pet
1,SLKW1,SLKW1-2,0,10.2893945918649,pet
2,SLKW1,SLKW1-2,1.7887383094225,17.3971466333946,pet
3,SLKW1,SLKW1-2,18.4068298995,34.8817443038811,pet
4,SLKW1,SLKW1-2,44.329873113,60.9719437714444,pet
5,SLKW1,SLKW1-2,71.0228469685,94.6737457790271,pet
6,SLKW1,SLKW1-2,83.072988667,111.145869641889,pet
7,SLKW1,SLKW1-2,90.333672139,137.077223848278,pet
8,SLKW1,SLKW1-2,69.100370816,125.279378169611,pet
9,SLKW1,SLKW1-2,34.7171226535,79.5489797623889,pet
10,SLKW1,SLKW1-2,8.724652604,42.2667563138333,pet
11,SLKW1,SLKW1-2,0,12.6512378053111,pet
12,SLKW1,SLKW1-2,0,8.59453039084444,pet
1,SLMO3,SLMO3-2,1.5228779419825,22.8663488259556,pet
2,SLMO3,SLMO3-2,8.227524023075,32.6481745999445,pet
3,SLMO3,SLMO3-2,28.09632081385,59.2420680860556,pet
4,SLMO3,SLMO3-2,51.8731833375,83.7177963337222,pet
5,SLMO3,SLMO3-2,78.423388111,116.072489096056,pet
6,SLMO3,SLMO3-2,90.311642084,136.380695015278,pet
7,SLMO3,SLMO3-2,96.142217164,175.639303957333,pet
8,SLMO3,SLMO3-2,76.12314722,158.618703152556,pet
9,SLMO3,SLMO3-2,44.3405233965,108.998168098111,pet
10,SLMO3,SLMO3-2,18.43161461625,56.2369519714445,pet
11,SLMO3,SLMO3-2,3.38313697738971,26.80124360848,pet
12,SLMO3,SLMO3-2,0,18.45935511068,pet
1,SLTW1,SLTW1-2,0,17.7687700609833,pet
2,SLTW1,SLTW1-2,1.688865934555,25.3736209555889,pet
3,SLTW1,SLTW1-2,17.4155182931,48.0736963269445,pet
4,SLTW1,SLTW1-2,43.059267577,75.3085026790556,pet
5,SLTW1,SLTW1-2,70.8748642825,105.656757994333,pet
6,SLTW1,SLTW1-2,80.39144704,120.342902802833,pet
7,SLTW1,SLTW1-2,90.9843667355,144.509613098278,pet
8,SLTW1,SLTW1-2,69.765546016,128.721517483778,pet
9,SLTW1,SLTW1-2,35.3257527545,80.9279597817777,pet
10,SLTW1,SLTW1-2,8.90792484985,42.4708437333889,pet
11,SLTW1,SLTW1-2,0,20.9108217270229,pet
12,SLTW1,SLTW1-2,0,12.8319553248983,pet
1,SMKQ2,SMKQ2-2,0.0541606495525,7.60965254868649,pet
2,SMKQ2,SMKQ2-2,0.33514479930901,13.2932158288541,pet
3,SMKQ2,SMKQ2-2,5.670643868494,30.3868141769946,pet
4,SMKQ2,SMKQ2-2,36.3744263747,56.2887055438889,pet
5,SMKQ2,SMKQ2-2,71.7443417481081,97.276746391,pet
6,SMKQ2,SMKQ2-2,86.9996474036757,116.123426199611,pet
7,SMKQ2,SMKQ2-2,98.1318655215,141.148356669222,pet
8,SMKQ2,SMKQ2-2,77.2302128875,127.015443729167,pet
9,SMKQ2,SMKQ2-2,43.710741763,78.0407889622778,pet
10,SMKQ2,SMKQ2-2,16.74272584265,39.4955184885556,pet
11,SMKQ2,SMKQ2-2,2.03597835707829,9.92720792402778,pet
12,SMKQ2,SMKQ2-2,0,6.83184498852778,pet
1,SMNI1,SMNI1-2,0.0196637823005,10.369252745173,pet
2,SMNI1,SMNI1-2,0.2434852615553,17.1493123920919,pet
3,SMNI1,SMNI1-2,5.8058944186045,38.1468767091351,pet
4,SMNI1,SMNI1-2,31.42374913485,66.1984279897838,pet
5,SMNI1,SMNI1-2,76.695495961,109.274464662611,pet
6,SMNI1,SMNI1-2,93.125697162,145.4092924295,pet
7,SMNI1,SMNI1-2,104.235015431,190.692797133667,pet
8,SMNI1,SMNI1-2,82.935629912,170.934642579556,pet
9,SMNI1,SMNI1-2,47.4143469415,117.554400851556,pet
10,SMNI1,SMNI1-2,18.34085165325,63.4859093006111,pet
11,SMNI1,SMNI1-2,2.44563956966423,15.6194684865389,pet
12,SMNI1,SMNI1-2,0,8.70919838604445,pet
1,SMRW1,SMRW1-2,0,17.1299834600278,pet
2,SMRW1,SMRW1-2,4.7275176722,26.4307170408111,pet
3,SMRW1,SMRW1-2,20.2845808684,48.5408017483889,pet
4,SMRW1,SMRW1-2,43.5110933815,73.2312171531111,pet
5,SMRW1,SMRW1-2,70.6967348445,102.3051969005,pet
6,SMRW1,SMRW1-2,86.3571695132433,115.185382376778,pet
7,SMRW1,SMRW1-2,99.0218056767568,136.426194839611,pet
8,SMRW1,SMRW1-2,82.7906867805,122.001929400389,pet
9,SMRW1,SMRW1-2,46.201512499,76.2359895281111,pet
10,SMRW1,SMRW1-2,16.46741314715,40.621921296,pet
11,SMRW1,SMRW1-2,1.35565638966514,21.6513339714571,pet
12,SMRW1,SMRW1-2,0,14.4137410443714,pet
1,SNAI1,SNAI1-2,0.07870458294485,11.9200875534162,pet
2,SNAI1,SNAI1-2,0.77530169525965,21.0029597575838,pet
3,SNAI1,SNAI1-2,22.6923061647,52.1161176472973,pet
4,SNAI1,SNAI1-2,43.612867816,105.938925606556,pet
5,SNAI1,SNAI1-2,71.772624679,150.817131817,pet
6,SNAI1,SNAI1-2,89.661245493,183.886315727889,pet
7,SNAI1,SNAI1-2,102.389637105,219.417245152722,pet
8,SNAI1,SNAI1-2,83.446159244,196.834674416111,pet
9,SNAI1,SNAI1-2,48.805147373,133.867806573111,pet
10,SNAI1,SNAI1-2,19.3130697431,80.043520634,pet
11,SNAI1,SNAI1-2,3.75941695475314,23.8222881799833,pet
12,SNAI1,SNAI1-2,0.0638252586361028,11.4586137907389,pet
1,SNAW1,SNAW1-2,0,21.2160674484,pet
2,SNAW1,SNAW1-2,3.721483052955,30.1734768470667,pet
3,SNAW1,SNAW1-2,19.3633653626,54.1998478908333,pet
4,SNAW1,SNAW1-2,44.820406676,79.5545345448333,pet
5,SNAW1,SNAW1-2,75.826905877,109.571039768667,pet
6,SNAW1,SNAW1-2,93.7783251807567,124.963710575,pet
7,SNAW1,SNAW1-2,103.703279766,146.876822846111,pet
8,SNAW1,SNAW1-2,81.3346880415,130.436206847833,pet
9,SNAW1,SNAW1-2,44.7185616295,81.7088000483333,pet
10,SNAW1,SNAW1-2,15.7632274143,42.7161910822778,pet
11,SNAW1,SNAW1-2,1.23716501643754,24.0743311407657,pet
12,SNAW1,SNAW1-2,0,16.8089197047829,pet
1,SNDO3,SNDO3-2,1.1722056942555,21.9089291051767,pet
2,SNDO3,SNDO3-2,7.7305821385,25.8876583048722,pet
3,SNDO3,SNDO3-2,27.76420646665,50.1938631559445,pet
4,SNDO3,SNDO3-2,56.5621380476757,76.7992541072778,pet
5,SNDO3,SNDO3-2,82.5644579545946,110.580808598333,pet
6,SNDO3,SNDO3-2,97.8568390702703,132.275046825778,pet
7,SNDO3,SNDO3-2,116.660286782757,163.876376914556,pet
8,SNDO3,SNDO3-2,98.2149247915,150.039633795333,pet
9,SNDO3,SNDO3-2,59.1201519525,103.638964411889,pet
10,SNDO3,SNDO3-2,26.1973482021,57.8129210981667,pet
11,SNDO3,SNDO3-2,5.25778377985029,26.2496663459486,pet
12,SNDO3,SNDO3-2,0.138263457751714,15.7614092607463,pet
1,SNQW1,SNQW1-2,1.220608547475,10.9338311600487,pet
2,SNQW1,SNQW1-2,6.19260411845,17.737691526173,pet
3,SNQW1,SNQW1-2,21.05158002655,34.6315435219243,pet
4,SNQW1,SNQW1-2,49.0181727760541,61.8850696933334,pet
5,SNQW1,SNQW1-2,72.3261274506487,103.787112614167,pet
6,SNQW1,SNQW1-2,85.0536406002162,130.876357852778,pet
7,SNQW1,SNQW1-2,100.873238188865,149.998531804611,pet
8,SNQW1,SNQW1-2,85.2392388395676,126.822997976278,pet
9,SNQW1,SNQW1-2,55.0034338285946,81.6005384467777,pet
10,SNQW1,SNQW1-2,23.57287065325,43.4462341005,pet
11,SNQW1,SNQW1-2,4.12479980720743,13.3866017947444,pet
12,SNQW1,SNQW1-2,0.140714515769143,8.80874441504444,pet
1,SNYI1,SNYI1-2,2.182530951795,15.4324804482973,pet
2,SNYI1,SNYI1-2,8.2352606821,27.7279157362811,pet
3,SNYI1,SNYI1-2,24.88203797395,71.7588217616111,pet
4,SNYI1,SNYI1-2,47.073139661,113.372905108222,pet
5,SNYI1,SNYI1-2,75.438476758,160.643378357,pet
6,SNYI1,SNYI1-2,90.7704902265,194.566387247222,pet
7,SNYI1,SNYI1-2,104.433050722,232.105393886667,pet
8,SNYI1,SNYI1-2,85.5145097555,206.6787158645,pet
9,SNYI1,SNYI1-2,50.4208950305,140.270823901389,pet
10,SNYI1,SNYI1-2,20.4246552263,84.6157386506667,pet
11,SNYI1,SNYI1-2,4.35766342188857,31.8288188336171,pet
12,SNYI1,SNYI1-2,0.586251648917486,14.1879827188611,pet
1,SPDI1,SPDI1-2,0.674390766786,11.9368956155514,pet
2,SPDI1,SPDI1-2,5.916291405265,20.9224570662324,pet
3,SPDI1,SPDI1-2,22.5580720161,50.3638670351667,pet
4,SPDI1,SPDI1-2,48.681394255,86.8082340681111,pet
5,SPDI1,SPDI1-2,79.0684179995,126.511498719222,pet
6,SPDI1,SPDI1-2,95.659400375,147.001531483889,pet
7,SPDI1,SPDI1-2,111.5727168465,190.641964106611,pet
8,SPDI1,SPDI1-2,89.090479172,170.849243193445,pet
9,SPDI1,SPDI1-2,50.579427797,108.531399896944,pet
10,SPDI1,SPDI1-2,19.6550959323,55.8978316184445,pet
11,SPDI1,SPDI1-2,2.92631765321314,18.3950556048223,pet
12,SPDI1,SPDI1-2,0,9.74925277871111,pet
1,SPEW1,SPEW1-2,1.7854857313582,15.9411548926667,pet
2,SPEW1,SPEW1-2,9.8647512128,20.2429817121889,pet
3,SPEW1,SPEW1-2,29.0504277385,38.7998735496216,pet
4,SPEW1,SPEW1-2,50.8305958720541,65.7710328030556,pet
5,SPEW1,SPEW1-2,73.623612595,96.3496963372778,pet
6,SPEW1,SPEW1-2,88.3414397125,112.883748197,pet
7,SPEW1,SPEW1-2,94.3680239255,138.921262451278,pet
8,SPEW1,SPEW1-2,73.6706192955,128.560088235333,pet
9,SPEW1,SPEW1-2,42.1354707835,84.3278810574445,pet
10,SPEW1,SPEW1-2,16.44258631085,45.9806409993333,pet
11,SPEW1,SPEW1-2,2.96234245485257,20.8369936537714,pet
12,SPEW1,SPEW1-2,0,10.8848866140143,pet
1,SPOW1,SPOW1-2,0.8973109082575,9.57361032641081,pet
2,SPOW1,SPOW1-2,5.6652565511,17.8717173879081,pet
3,SPOW1,SPOW1-2,20.57755883845,44.4538390935833,pet
4,SPOW1,SPOW1-2,44.2294889475,86.4165223307223,pet
