year,month,day,hour,flow_cfs
1991,10,27,18,7796.5474
1991,10,28,0,5992.215
1991,10,28,6,6124.772
1991,10,28,12,7460.24
1991,10,28,18,7203.962
1991,10,29,0,5647.823
1991,10,29,6,5503.1245
1991,10,29,12,7140.0996
1991,10,29,18,7892.809
1991,10,30,0,7302.6885
1991,10,30,6,6361.1797
1991,10,30,12,7731.307
1991,10,30,18,8581.731
1991,10,31,0,7546.1035
1991,10,31,6,6106.452
1991,10,31,12,7371.3516
1991,10,31,18,8208.31
1991,11,1,0,8409.196
1991,11,1,6,8171.067
1991,11,1,12,7739.9404
1991,11,1,18,8082.9966
1991,11,2,0,7545.6836
1991,11,2,6,6577.782
1991,11,2,12,7445.1274
1991,11,2,18,6709.3604
1991,11,3,0,4695.4863
1991,11,3,6,4770.102
1991,11,3,12,6159.4106
1991,11,3,18,6448.4326
1991,11,4,0,5776.452
1991,11,4,6,4895.1143
1991,11,4,12,6207.999
1991,11,4,18,6609.1914
1991,11,5,0,6021.213
1991,11,5,6,5240.4634
1991,11,5,12,7470.4546
1991,11,5,18,9673.257
1991,11,6,0,11068.055
1991,11,6,6,10903.12
1991,11,6,12,11857.48
1991,11,6,18,14727.472
1991,11,7,0,16400.57
1991,11,7,6,15831.3545
1991,11,7,12,14222.494
1991,11,7,18,12909.867
1991,11,8,0,12064.341
1991,11,8,6,11700.876
1991,11,8,12,10981.653
1991,11,8,18,10813.574
1991,11,9,0,9410.746
1991,11,9,6,7614.6694
1991,11,9,12,8821.917
1991,11,9,18,11009.629
1991,11,10,0,12606.8955
1991,11,10,6,11876.759
1991,11,10,12,10934.583
1991,11,10,18,9772.425
1991,11,11,0,8980.857
1991,11,11,6,8631.988
1991,11,11,12,9271.493
1991,11,11,18,10603.71
1991,11,12,0,8979.651
1991,11,12,6,6675.185
1991,11,12,12,6092.1577
1991,11,12,18,11267.327
1991,11,13,0,23035.178
1991,11,13,6,32867.34
1991,11,13,12,33460
1991,11,13,18,29367.422
1991,11,14,0,26922.637
1991,11,14,6,24389.125
1991,11,14,12,21830.812
1991,11,14,18,20319.613
1991,11,15,0,19189.436
1991,11,15,6,18264.523
1991,11,15,12,17779.666
1991,11,15,18,17438.857
1991,11,16,0,16902.654
1991,11,16,6,16351.638
1991,11,16,12,15890.361
1991,11,16,18,15530.665
1991,11,17,0,15213.408
1991,11,17,6,14345.504
1991,11,17,12,13638.165
1991,11,17,18,14242.085
1991,11,18,0,14816.909
1991,11,18,6,14449.149
1991,11,18,12,15980.348
1991,11,18,18,17338.592
1991,11,19,0,18056.404
1991,11,19,6,17892.504
1991,11,19,12,16984.03
1991,11,19,18,16779.86
1991,11,20,0,16414.973
1991,11,20,6,15600.037
1991,11,20,12,15258.208
1991,11,20,18,17904.57
1991,11,21,0,23332.818
1991,11,21,6,30335.854
1991,11,21,12,33563.484
1991,11,21,18,31716.979
1991,11,22,0,28218.934
1991,11,22,6,24577.46
1991,11,22,12,21904.02
1991,11,22,18,20705.865
1991,11,23,0,19776.424
1991,11,23,6,18565.957
1991,11,23,12,17227.121
1991,11,23,18,16701.164
1991,11,24,0,15795.94
1991,11,24,6,15223.462
1991,11,24,12,14442.54
1991,11,24,18,14372.92
1991,11,25,0,14593.375
1991,11,25,6,14232.526
1991,11,25,12,13982.643
1991,11,25,18,15049.033
1991,11,26,0,17984.223
1991,11,26,6,23850.617
1991,11,26,12,28046.701
1991,11,26,18,27956.242
1991,11,27,0,25892.994
1991,11,27,6,23659.172
1991,11,27,12,22056.768
1991,11,27,18,20904.053
1991,11,28,0,19919.617
1991,11,28,6,18980.477
1991,11,28,12,18100.559
1991,11,28,18,18277.873
1991,11,29,0,18075.371
1991,11,29,6,17090.236
1991,11,29,12,16263.052
1991,11,29,18,16381.767
1991,11,30,0,16286.14
1991,11,30,6,15625.989
1991,11,30,12,14914.398
1991,11,30,18,14614.516
1991,12,1,0,14160.796
1991,12,1,6,13949.563
1991,12,1,12,13273.655
1991,12,1,18,13237.381
1991,12,2,0,13069.841
1991,12,2,6,12885.885
1991,12,2,12,12577.672
1991,12,2,18,12415.901
1991,12,3,0,12538.7705
1991,12,3,6,12635.593
1991,12,3,12,12519.354
1991,12,3,18,12531.774
1991,12,4,0,12139.9795
1991,12,4,6,11797.978
1991,12,4,12,11682.899
1991,12,4,18,11912.042
1991,12,5,0,12112.961
1991,12,5,6,12475.026
1991,12,5,12,13168.805
1991,12,5,18,13918.327
1991,12,6,0,13340.542
1991,12,6,6,11702.911
1991,12,6,12,12078.538
1991,12,6,18,18182.86
1991,12,7,0,29164.082
1991,12,7,6,37338.54
1991,12,7,12,36345.383
1991,12,7,18,31894.498
1991,12,8,0,28324.11
1991,12,8,6,25365.787
1991,12,8,12,22876.807
1991,12,8,18,21695.672
1991,12,9,0,21142.902
1991,12,9,6,21373.96
1991,12,9,12,22177.227
1991,12,9,18,22675.574
1991,12,10,0,22050.182
1991,12,10,6,21468.242
1991,12,10,12,22434.635
1991,12,10,18,23867.043
1991,12,11,0,23168.928
1991,12,11,6,21824.182
1991,12,11,12,20710.742
1991,12,11,18,20306.332
1991,12,12,0,19561.438
1991,12,12,6,18957.797
1991,12,12,12,18771.494
1991,12,12,18,19027.05
1991,12,13,0,18756.963
1991,12,13,6,18004.975
1991,12,13,12,17860.275
1991,12,13,18,18987.688
1991,12,14,0,19395.596
1991,12,14,6,18736.232
1991,12,14,12,18217.777
1991,12,14,18,17919.025
1991,12,15,0,16989.174
1991,12,15,6,16680.842
1991,12,15,12,16350.733
1991,12,15,18,16405.953
1991,12,16,0,15968.357
1991,12,16,6,15526.036
1991,12,16,12,15290.672
1991,12,16,18,15410.345
1991,12,17,0,15191.396
1991,12,17,6,14856.951
1991,12,17,12,14303.869
1991,12,17,18,14518.953
1991,12,18,0,14354.189
1991,12,18,6,14005.311
1991,12,18,12,13565.454
1991,12,18,18,13997.475
1991,12,19,0,13921.051
1991,12,19,6,13690.713
1991,12,19,12,13403.823
1991,12,19,18,13826.705
1991,12,20,0,14125.587
1991,12,20,6,13613.084
1991,12,20,12,13046.666
1991,12,20,18,13325.031
1991,12,21,0,13000.23
1991,12,21,6,12550.3955
1991,12,21,12,12291.029
1991,12,21,18,11731.478
1991,12,22,0,9345.378
1991,12,22,6,9376.862
1991,12,22,12,10205.22
1991,12,22,18,10680.393
1991,12,23,0,9534.112
1991,12,23,6,9092.123
1991,12,23,12,9380.307
1991,12,23,18,8873.067
1991,12,24,0,8878.783
1991,12,24,6,9202.2705
1991,12,24,12,9372.039
1991,12,24,18,7933.5615
1991,12,25,0,8024.344
1991,12,25,6,8730.424
1991,12,25,12,8392.266
1991,12,25,18,8383.633
1991,12,26,0,8297.112
1991,12,26,6,8485.998
1991,12,26,12,8001.342
1991,12,26,18,7896.1567
1991,12,27,0,7926.597
1991,12,27,6,7764.439
1991,12,27,12,7699.6616
1991,12,27,18,8051.329
1991,12,28,0,8029.468
1991,12,28,6,7864.1553
1991,12,28,12,7920.623
1991,12,28,18,8848.117
1991,12,29,0,9194.316
1991,12,29,6,9103.587
1991,12,29,12,9811.8955
1991,12,29,18,10886.145
1991,12,30,0,9350.253
1991,12,30,6,8407.432
1991,12,30,12,7952.9146
1991,12,30,18,8679.382
1991,12,31,0,8828.537
1991,12,31,6,8417.302
1991,12,31,12,7813.565
1991,12,31,18,8394.45
1992,1,1,0,8691.352
1992,1,1,6,8391.103
1992,1,1,12,7736.5923
1992,1,1,18,8531.367
1992,1,2,0,8789.733
1992,1,2,6,8341.072
1992,1,2,12,7771.9624
1992,1,2,18,8524.629
1992,1,3,0,9042.632
1992,1,3,6,9262.398
1992,1,3,12,10791.713
1992,1,3,18,12229.718
1992,1,4,0,11181.9375
1992,1,4,6,9973
1992,1,4,12,10900.191
1992,1,4,18,11936.691
1992,1,5,0,11055.633
1992,1,5,6,9202.767
1992,1,5,12,10112.79
1992,1,5,18,11158.149
1992,1,6,0,11598.393
1992,1,6,6,11383.071
1992,1,6,12,10921.128
1992,1,6,18,11355.225
1992,1,7,0,12090.583
1992,1,7,6,12647.034
1992,1,7,12,12745.352
1992,1,7,18,12766.751
1992,1,8,0,12665.957
1992,1,8,6,12514.186
1992,1,8,12,12594.227
1992,1,8,18,12856.93
1992,1,9,0,12794.123
1992,1,9,6,12647.034
1992,1,9,12,12737.839
1992,1,9,18,12799.397
1992,1,10,0,12703.232
1992,1,10,6,12619.748
1992,1,10,12,12785.674
1992,1,10,18,13206.015
1992,1,11,0,14037.506
1992,1,11,6,15066.072
1992,1,11,12,15820.967
1992,1,11,18,16343.791
1992,1,12,0,16913.967
1992,1,12,6,17450.182
1992,1,12,12,17607.508
1992,1,12,18,17303.91
1992,1,13,0,16786.49
1992,1,13,6,16219.404
1992,1,13,12,15827.253
1992,1,13,18,15592.74
1992,1,14,0,15314.644
1992,1,14,6,15122.669
1992,1,14,12,14945.333
1992,1,14,18,14774.649
1992,1,15,0,14546.95
1992,1,15,6,14434.08
1992,1,15,12,14396.126
1992,1,15,18,14185.929
1992,1,16,0,13889.847
1992,1,16,6,13799.764
1992,1,16,12,13959.2295
1992,1,16,18,14033.458
1992,1,17,0,14126.513
1992,1,17,6,15158.028
1992,1,17,12,16142.355
1992,1,17,18,16264.86
1992,1,18,0,15856.154
1992,1,18,6,15607.701
1992,1,18,12,15428.762
1992,1,18,18,15134.993
1992,1,19,0,14692.564
1992,1,19,6,14608.349
1992,1,19,12,14294.699
1992,1,19,18,14048.474
1992,1,20,0,14273.343
1992,1,20,6,14422.4
1992,1,20,12,14345.321
1992,1,20,18,14368.215
1992,1,21,0,14364.33
1992,1,21,6,14328.594
1992,1,21,12,14282.083
1992,1,21,18,14193.571
1992,1,22,0,14192.635
1992,1,22,6,14134.025
1992,1,22,12,14180.041
1992,1,22,18,14299.048
1992,1,23,0,14429.387
1992,1,23,6,15080.593
1992,1,23,12,15707.375
1992,1,23,18,15919.79
1992,1,24,0,15852.698
1992,1,24,6,15615.247
1992,1,24,12,17245.678
1992,1,24,18,21721.43
1992,1,25,0,28071.254
1992,1,25,6,34344.15
1992,1,25,12,36376.473
1992,1,25,18,34066.43
1992,1,26,0,30527.234
1992,1,26,6,27287.965
1992,1,26,12,25354.648
1992,1,26,18,24910.68
1992,1,27,0,24609.225
1992,1,27,6,23957.977
1992,1,27,12,23102.062
1992,1,27,18,22222.266
1992,1,28,0,21640.475
1992,1,28,6,21744.658
1992,1,28,12,22256.893
1992,1,28,18,23389.686
1992,1,29,0,25244.426
1992,1,29,6,26991.848
1992,1,29,12,30345.389
1992,1,29,18,33929.945
1992,1,30,0,35011.617
1992,1,30,6,34528.91
1992,1,30,12,33885.844
1992,1,30,18,33716
1992,1,31,0,33524.65
1992,1,31,6,32441.078
1992,1,31,12,32522.508
1992,1,31,18,34228.812
1992,2,1,0,34055.59
1992,2,1,6,32796.934
1992,2,1,12,33442.55
1992,2,1,18,35809.59
1992,2,2,0,37529.633
1992,2,2,6,37544.754
1992,2,2,12,35666.797
1992,2,2,18,33255.71
1992,2,3,0,31277.738
1992,2,3,6,29901.938
1992,2,3,12,28659.652
1992,2,3,18,27499.809
1992,2,4,0,26794.88
1992,2,4,6,26199.678
1992,2,4,12,25858.861
1992,2,4,18,25382.57
1992,2,5,0,24876.547
1992,2,5,6,24451.17
1992,2,5,12,23896.256
1992,2,5,18,23404.324
1992,2,6,0,22953.703
1992,2,6,6,22538.99
1992,2,6,12,22157.176
1992,2,6,18,21788.994
1992,2,7,0,21293.145
1992,2,7,6,20929.045
1992,2,7,12,20642.713
1992,2,7,18,20370.592
1992,2,8,0,20123.72
1992,2,8,6,19875.15
1992,2,8,12,19700.28
1992,2,8,18,19447.61
1992,2,9,0,19173.064
1992,2,9,6,18859.242
1992,2,9,12,18086.166
1992,2,9,18,17755.178
1992,2,10,0,17640.553
1992,2,10,6,17310.014
1992,2,10,12,16948.486
1992,2,10,18,16758.354
1992,2,11,0,16885.26
1992,2,11,6,17336.537
1992,2,11,12,17244.666
1992,2,11,18,17260.855
1992,2,12,0,17502.988
1992,2,12,6,17877.357
1992,2,12,12,18077.9
1992,2,12,18,16932.857
1992,2,13,0,14369.2705
1992,2,13,6,13376.892
1992,2,13,12,13948.735
1992,2,13,18,15919.919
1992,2,14,0,16546.723
1992,2,14,6,16696.277
1992,2,14,12,16866.854
1992,2,14,18,17083.477
1992,2,15,0,17104.014
1992,2,15,6,16965.525
1992,2,15,12,16615.516
1992,2,15,18,16432.12
1992,2,16,0,16076.179
1992,2,16,6,15541.138
1992,2,16,12,15764.316
1992,2,16,18,16064.296
1992,2,17,0,16025.32
1992,2,17,6,15879.017
1992,2,17,12,15780.01
1992,2,17,18,15709.355
1992,2,18,0,15725.286
1992,2,18,6,15568.381
1992,2,18,12,15477.932
1992,2,18,18,15564.42
1992,2,19,0,15518.673
1992,2,19,6,15322.662
1992,2,19,12,15345.3955
1992,2,19,18,15591.771
1992,2,20,0,15841.3
1992,2,20,6,16051.444
1992,2,20,12,15634.934
1992,2,20,18,15120.968
1992,2,21,0,15322.103
1992,2,21,6,15375.255
1992,2,21,12,15487.792
1992,2,21,18,15558.973
1992,2,22,0,15749.397
1992,2,22,6,15889.145
1992,2,22,12,15983.028
1992,2,22,18,16494.605
1992,2,23,0,18217.389
1992,2,23,6,20781.234
1992,2,23,12,22263.748
1992,2,23,18,21919.55
1992,2,24,0,20669.72
1992,2,24,6,19493.086
1992,2,24,12,18803.883
1992,2,24,18,18408.525
1992,2,25,0,18363.684
1992,2,25,6,18556.926
1992,2,25,12,18325.482
1992,2,25,18,18130.719
1992,2,26,0,18142.688
1992,2,26,6,18133.494
1992,2,26,12,18120.31
1992,2,26,18,18235.592
1992,2,27,0,18445.434
1992,2,27,6,18811.031
1992,2,27,12,19166.014
1992,2,27,18,19405.727
1992,2,28,0,19427.22
1992,2,28,6,19547.584
1992,2,28,12,19685.275
1992,2,28,18,19744.455
1992,2,29,0,19723.82
1992,2,29,6,19662.176
1992,2,29,12,19484.582
1992,2,29,18,19418.361
1992,3,1,0,19450.05
1992,3,1,6,19519.264
1992,3,1,12,19493.871
1992,3,1,18,19380.635
1992,3,2,0,19217.928
1992,3,2,6,19123.959
1992,3,2,12,19186.41
1992,3,2,18,19313.156
1992,3,3,0,19377.03
1992,3,3,6,19459.104
1992,3,3,12,19466.39
1992,3,3,18,19296.234
1992,3,4,0,18986.451
1992,3,4,6,18456.521
1992,3,4,12,18181.115
1992,3,4,18,18018.43
1992,3,5,0,17766.65
1992,3,5,6,17546.744
1992,3,5,12,17458.6
1992,3,5,18,17398.494
1992,3,6,0,17301.23
1992,3,6,6,17177.531
1992,3,6,12,16933.191
1992,3,6,18,16906.818
1992,3,7,0,16815.725
1992,3,7,6,16701.477
1992,3,7,12,16557.703
1992,3,7,18,16516.004
1992,3,8,0,16471.129
1992,3,8,6,16323.006
1992,3,8,12,16211.632
1992,3,8,18,16212.407
1992,3,9,0,16036.051
1992,3,9,6,15636.926
1992,3,9,12,15416.502
1992,3,9,18,15378.538
1992,3,10,0,15418.148
1992,3,10,6,14903.462
1992,3,10,12,13094.964
1992,3,10,18,12616.647
1992,3,11,0,12385.418
1992,3,11,6,12015.3
1992,3,11,12,11770.69
1992,3,11,18,11731.068
1992,3,12,0,11721.499
1992,3,12,6,11717.786
1992,3,12,12,11752.402
1992,3,12,18,11733.2
1992,3,13,0,11508.535
1992,3,13,6,11182.9375
1992,3,13,12,11278.026
1992,3,13,18,11448.042
1992,3,14,0,11517.792
1992,3,14,6,11294.452
1992,3,14,12,11023.019
1992,3,14,18,11350.015
1992,3,15,0,11344.343
1992,3,15,6,11045.128
1992,3,15,12,10821.476
1992,3,15,18,10839.117
1992,3,16,0,10956.337
1992,3,16,6,10995.818
1992,3,16,12,10692.513
1992,3,16,18,11029.186
1992,3,17,0,11315.915
1992,3,17,6,10611.988
1992,3,17,12,10445.384
1992,3,17,18,11220.676
1992,3,18,0,11630.792
1992,3,18,6,11181.355
1992,3,18,12,10358.713
1992,3,18,18,10992.772
1992,3,19,0,11973.267
1992,3,19,6,11213.077
1992,3,19,12,10207.986
1992,3,19,18,10928.834
1992,3,20,0,11037.594
1992,3,20,6,10276.165
1992,3,20,12,9312.0205
1992,3,20,18,10242.054
1992,3,21,0,10386.474
1992,3,21,6,9561.43
1992,3,21,12,8909.891
1992,3,21,18,9901.366
1992,3,22,0,9744.449
1992,3,22,6,8410.349
1992,3,22,12,8130.2183
1992,3,22,18,9306.046
1992,3,23,0,9772.079
1992,3,23,6,9390.704
1992,3,23,12,8206.706
1992,3,23,18,8370.63
1992,3,24,0,9074.826
1992,3,24,6,8563.551
1992,3,24,12,8037.7666
1992,3,24,18,9072.867
1992,3,25,0,9478.322
1992,3,25,6,8926.359
1992,3,25,12,8278.372
1992,3,25,18,9261.849
1992,3,26,0,9571.139
1992,3,26,6,8784.007
1992,3,26,12,8367.648
1992,3,26,18,9517.987
1992,3,27,0,9824.845
1992,3,27,6,9199.763
1992,3,27,12,8496.299
1992,3,27,18,9533.067
1992,3,28,0,10021.21
1992,3,28,6,9526.576
1992,3,28,12,8969.2
1992,3,28,18,10079.917
1992,3,29,0,10218.771
1992,3,29,6,9260.095
1992,3,29,12,8602.57
1992,3,29,18,9573.594
1992,3,30,0,9714.579
1992,3,30,6,8897.136
1992,3,30,12,8101.726
1992,3,30,18,9010.512
1992,3,31,0,9383.46
1992,3,31,6,8738.831
1992,3,31,12,7980.729
1992,3,31,18,9008.617
1992,4,1,0,9276.09
1992,4,1,6,8632.785
1992,4,1,12,8033.6226
1992,4,1,18,8989.103
1992,4,2,0,9359.047
1992,4,2,6,8832.95
1992,4,2,12,8369.22
1992,4,2,18,9831.433
1992,4,3,0,10366.259
1992,4,3,6,9723.298
1992,4,3,12,9716.377
1992,4,3,18,11379.982
1992,4,4,0,12109.851
1992,4,4,6,11989.778
1992,4,4,12,12454.726
1992,4,4,18,14135.79
1992,4,5,0,14197.544
1992,4,5,6,12605.701
1992,4,5,12,10885.973
1992,4,5,18,10887.63
1992,4,6,0,10980.533
1992,4,6,6,10580.621
1992,4,6,12,9552.732
1992,4,6,18,9961.977
1992,4,7,0,10161.443
1992,4,7,6,9326.972
1992,4,7,12,9100.067
1992,4,7,18,10488.785
1992,4,8,0,10236.241
1992,4,8,6,8712.395
1992,4,8,12,8480.8955
1992,4,8,18,9562.528
1992,4,9,0,9537.309
1992,4,9,6,8342.687
1992,4,9,12,7782.619
1992,4,9,18,8873.692
1992,4,10,0,9123.286
1992,4,10,6,8275.929
1992,4,10,12,7509.3984
1992,4,10,18,8312.451
1992,4,11,0,8587.188
1992,4,11,6,7997.4556
1992,4,11,12,7307.92
1992,4,11,18,8537.664
1992,4,12,0,8981.686
1992,4,12,6,7991.622
1992,4,12,12,7229.9033
1992,4,12,18,8356.787
1992,4,13,0,8716.452
1992,4,13,6,7497.483
1992,4,13,12,6806.429
1992,4,13,18,7840.3027
1992,4,14,0,8303.398
1992,4,14,6,7531.1523
1992,4,14,12,6798.1196
1992,4,14,18,7862.7886
1992,4,15,0,8664.958
1992,4,15,6,8602.107
1992,4,15,12,8103.8677
1992,4,15,18,8526.405
1992,4,16,0,8640.405
1992,4,16,6,8323.031
1992,4,16,12,7945.0244
1992,4,16,18,8515.856
1992,4,17,0,8742.608
1992,4,17,6,8565.511
1992,4,17,12,8324.7
1992,4,17,18,9710.575
1992,4,18,0,12211.0205
1992,4,18,6,14769.0205
1992,4,18,12,16585.096
1992,4,18,18,17864.979
1992,4,19,0,17827.393
1992,4,19,6,16694.145
1992,4,19,12,15020.929
1992,4,19,18,13906.842
1992,4,20,0,12956.83
1992,4,20,6,11865.058
1992,4,20,12,10933.7
1992,4,20,18,10710.65
1992,4,21,0,10363.363
1992,4,21,6,9855.791
1992,4,21,12,9447.192
1992,4,21,18,9518.418
1992,4,22,0,9465.556
1992,4,22,6,9201.679
1992,4,22,12,8923.292
1992,4,22,18,8874.779
1992,4,23,0,8762.716
1992,4,23,6,8495.836
1992,4,23,12,8132.78
1992,4,23,18,7958.533
1992,4,24,0,7783.6416
1992,4,24,6,7629.7393
1992,4,24,12,7470.078
1992,4,24,18,7292.9575
1992,4,25,0,7147.139
1992,4,25,6,7054.57
1992,4,25,12,6984.1846
1992,4,25,18,6878.257
1992,4,26,0,6759.7676
1992,4,26,6,6716.5938
1992,4,26,12,6701.8687
1992,4,26,18,6702.6436
1992,4,27,0,6817.925
1992,4,27,6,7161.6274
1992,4,27,12,7558.3745
1992,4,27,18,7756.0967
1992,4,28,0,7887.298
1992,4,28,6,8002.8594
1992,4,28,12,8640.18
1992,4,28,18,10413.427
1992,4,29,0,13309.392
1992,4,29,6,16099.773
1992,4,29,12,17375.566
1992,4,29,18,17551.836
1992,4,30,0,17944.428
1992,4,30,6,17140.945
1992,4,30,12,22401.17
1992,4,30,18,38112.906
1992,5,1,0,42777.24
1992,5,1,6,42087.664
1992,5,1,12,38302.9
1992,5,1,18,32937.156
1992,5,2,0,29425.105
1992,5,2,6,25351.312
1992,5,2,12,21558.916
1992,5,2,18,19030.959
1992,5,3,0,16286.366
1992,5,3,6,14820.591
1992,5,3,12,13931.2
1992,5,3,18,13165.574
1992,5,4,0,12776.578
1992,5,4,6,12570.912
1992,5,4,12,12177.631
1992,5,4,18,12527.469
1992,5,5,0,14127.911
1992,5,5,6,15214.388
1992,5,5,12,15656.807
1992,5,5,18,15739.57
1992,5,6,0,16595.227
1992,5,6,6,18018.258
1992,5,6,12,18395.156
1992,5,6,18,18214.678
1992,5,7,0,19129.824
1992,5,7,6,20741.365
1992,5,7,12,20804.947
1992,5,7,18,20069.645
1992,5,8,0,20701.045
1992,5,8,6,22288.28
1992,5,8,12,22029.72
1992,5,8,18,20708.87
1992,5,9,0,20133.043
1992,5,9,6,20195.117
1992,5,9,12,19470.793
1992,5,9,18,18445.51
1992,5,10,0,17640.605
1992,5,10,6,17002.758
1992,5,10,12,16440.752
1992,5,10,18,15990.219
1992,5,11,0,15769.128
1992,5,11,6,15906.195
1992,5,11,12,16295.709
1992,5,11,18,16080.248
1992,5,12,0,15411.238
1992,5,12,6,14817.889
1992,5,12,12,14495.607
1992,5,12,18,14073.393
1992,5,13,0,13693.933
1992,5,13,6,13391.832
1992,5,13,12,13042.112
1992,5,13,18,12726.924
1992,5,14,0,12582.634
1992,5,14,6,12484.606
1992,5,14,12,12358.809
1992,5,14,18,12171.883
1992,5,15,0,12012.437
1992,5,15,6,11970.512
1992,5,15,12,11966.917
1992,5,15,18,11884.863
1992,5,16,0,11832.842
1992,5,16,6,11943.968
1992,5,16,12,12068.484
1992,5,16,18,11981.985
1992,5,17,0,11962.977
1992,5,17,6,12036.957
1992,5,17,12,12120.313
1992,5,17,18,12026.366
1992,5,18,0,12099.259
1992,5,18,6,12469.279
1992,5,18,12,12785.329
1992,5,18,18,12674.363
1992,5,19,0,12733.253
1992,5,19,6,13432.52
1992,5,19,12,13949.499
1992,5,19,18,14121.594
1992,5,20,0,14253.655
1992,5,20,6,14689.454
1992,5,20,12,14872.634
1992,5,20,18,14585.012
1992,5,21,0,14287.67
1992,5,21,6,14141.625
1992,5,21,12,13880.837
1992,5,21,18,13555.939
1992,5,22,0,13043.62
1992,5,22,6,12438.171
1992,5,22,12,12210.612
1992,5,22,18,11934.378
1992,5,23,0,10711.296
1992,5,23,6,9171.6045
1992,5,23,12,10398.767
1992,5,23,18,10621.568
1992,5,24,0,9585.348
1992,5,24,6,8434.707
1992,5,24,12,9948.36
1992,5,24,18,9409.95
1992,5,25,0,7998.188
1992,5,25,6,8914.863
1992,5,25,12,9725.268
1992,5,25,18,9778.538
1992,5,26,0,10873.422
1992,5,26,6,12967.509
1992,5,26,12,13684.1045
1992,5,26,18,14089.656
1992,5,27,0,15205.669
1992,5,27,6,16320.66
1992,5,27,12,17600.424
1992,5,27,18,17920.639
1992,5,28,0,17778.309
1992,5,28,6,17543.688
1992,5,28,12,16608.95
1992,5,28,18,15536.196
1992,5,29,0,14830.041
1992,5,29,6,14620.909
1992,5,29,12,14179.277
1992,5,29,18,13721.315
1992,5,30,0,13603.968
1992,5,30,6,14061.39
1992,5,30,12,14499.88
1992,5,30,18,13617.314
1992,5,31,0,12600.05
1992,5,31,6,14095.082
1992,5,31,12,14166.273
1992,5,31,18,12891.418
1992,6,1,0,11749.238
1992,6,1,6,12399.916
1992,6,1,12,12078.27
1992,6,1,18,11436.535
1992,6,2,0,11737.592
1992,6,2,6,13572.988
1992,6,2,12,15013.631
1992,6,2,18,14561.041
1992,6,3,0,15256.637
1992,6,3,6,16702.186
1992,6,3,12,17364.285
1992,6,3,18,15826.048
1992,6,4,0,12503.627
1992,6,4,6,12160.16
1992,6,4,12,13704.578
1992,6,4,18,13824.014
1992,6,5,0,12584.905
1992,6,5,6,11291.675
1992,6,5,12,13081.358
1992,6,5,18,13199.072
1992,6,6,0,11606.917
1992,6,6,6,10980.05
1992,6,6,12,12835.392
1992,6,6,18,12101.745
1992,6,7,0,9885.629
1992,6,7,6,9554.133
1992,6,7,12,9554.725
1992,6,7,18,9248.384
1992,6,8,0,9413.298
1992,6,8,6,10303.031
1992,6,8,12,10551.765
1992,6,8,18,10082.597
1992,6,9,0,9967.445
1992,6,9,6,11132.584
1992,6,9,12,12720.078
1992,6,9,18,12211.816
1992,6,10,0,10726.968
1992,6,10,6,10213.551
1992,6,10,12,10080.283
1992,6,10,18,10467.623
1992,6,11,0,11209.805
1992,6,11,6,10759.13
1992,6,11,12,12250.858
1992,6,11,18,11568.415
1992,6,12,0,9601.139
1992,6,12,6,10075.428
1992,6,12,12,11935.465
1992,6,12,18,12100.884
1992,6,13,0,11221.408
1992,6,13,6,10588.694
1992,6,13,12,13440.593
1992,6,13,18,16032.542
1992,6,14,0,15822.883
1992,6,14,6,15273.601
1992,6,14,12,16452.852
1992,6,14,18,16716.502
1992,6,15,0,16317.302
1992,6,15,6,15645.58
1992,6,15,12,14670.929
1992,6,15,18,13685.278
1992,6,16,0,12120.626
1992,6,16,6,10736.225
1992,6,16,12,11974.925
1992,6,16,18,11347.496
1992,6,17,0,9585.046
1992,6,17,6,10120.443
1992,6,17,12,12046.505
1992,6,17,18,11519.611
1992,6,18,0,9550.957
1992,6,18,6,9807.988
1992,6,18,12,11489.795
1992,6,18,18,11496.286
1992,6,19,0,10293.322
1992,6,19,6,9752.242
1992,6,19,12,11201.969
1992,6,19,18,11389.195
1992,6,20,0,10929.437
1992,6,20,6,11127.493
1992,6,20,12,12847.49
1992,6,20,18,12208.158
1992,6,21,0,10641.428
1992,6,21,6,11441.552
1992,6,21,12,12711.93
1992,6,21,18,11664.881
1992,6,22,0,9980.2
1992,6,22,6,10277.445
1992,6,22,12,10971.395
1992,6,22,18,12246.478
1992,6,23,0,13010.284
1992,6,23,6,14237.542
1992,6,23,12,14449.183
1992,6,23,18,13896.605
1992,6,24,0,13623.311
1992,6,24,6,13807.104
1992,6,24,12,14605.894
1992,6,24,18,14240.609
1992,6,25,0,13052.221
1992,6,25,6,12094.996
1992,6,25,12,12892.85
1992,6,25,18,12715.105
1992,6,26,0,12743.78
1992,6,26,6,13643.696
1992,6,26,12,14373.232
1992,6,26,18,13937.379
1992,6,27,0,12818.374
1992,6,27,6,11880.978
1992,6,27,12,12862.097
1992,6,27,18,12670.554
1992,6,28,0,11525.995
1992,6,28,6,10607.359
1992,6,28,12,11641.222
1992,6,28,18,11274.658
1992,6,29,0,10352.922
1992,6,29,6,10136.869
1992,6,29,12,10487.503
1992,6,29,18,10540.914
1992,6,30,0,10726.677
1992,6,30,6,12476.835
1992,6,30,12,16103.864
1992,6,30,18,18926.57
1992,7,1,0,19091.012
1992,7,1,6,18183.625
1992,7,1,12,16770.623
1992,7,1,18,15230.975
1992,7,2,0,14197.016
